date,signal,instrument,pnl_pts,entry_num,direction,year
2024-08-12,US30_S3,US30,87.0,3,SHORT,2024
2024-08-13,US30_S3,US30,-24.6,1,SHORT,2024
2024-08-13,US30_S3,US30,-9.5,2,LONG,2024
2024-08-13,US30_S3,US30,20.6,3,LONG,2024
2024-08-14,US30_S3,US30,27.4,1,LONG,2024
2024-08-14,US30_S3,US30,-5.0,2,LONG,2024
2024-08-14,US30_S3,US30,-22.0,3,LONG,2024
2024-08-15,US30_S3,US30,16.7,1,LONG,2024
2024-08-15,US30_S3,US30,11.7,2,LONG,2024
2024-08-15,US30_S3,US30,16.7,3,LONG,2024
2024-08-16,US30_S3,US30,-22.5,1,SHORT,2024
2024-08-16,US30_S3,US30,-18.6,2,SHORT,2024
2024-08-16,US30_S3,US30,5.9,3,SHORT,2024
2024-08-19,US30_S3,US30,11.9,1,SHORT,2024
2024-08-19,US30_S3,US30,14.9,2,SHORT,2024
2024-08-19,US30_S3,US30,29.0,3,SHORT,2024
2024-08-20,US30_S3,US30,-10.9,1,SHORT,2024
2024-08-20,US30_S3,US30,-8.0,2,LONG,2024
2024-08-20,US30_S3,US30,45.3,3,LONG,2024
2024-08-21,US30_S3,US30,-14.6,1,LONG,2024
2024-08-21,US30_S3,US30,-19.5,2,SHORT,2024
2024-08-21,US30_S3,US30,-30.0,3,SHORT,2024
2024-08-22,US30_S3,US30,-34.5,1,SHORT,2024
2024-08-22,US30_S3,US30,100.5,2,SHORT,2024
2024-08-22,US30_S3,US30,45.5,3,SHORT,2024
2024-08-23,US30_S3,US30,-9.4,1,LONG,2024
2024-08-23,US30_S3,US30,1.5,2,LONG,2024
2024-08-23,US30_S3,US30,37.3,3,LONG,2024
2024-08-26,US30_S3,US30,142.5,1,SHORT,2024
2024-08-26,US30_S3,US30,95.9,2,SHORT,2024
2024-08-26,US30_S3,US30,46.9,3,SHORT,2024
2024-08-27,US30_S3,US30,29.3,1,LONG,2024
2024-08-27,US30_S3,US30,23.3,2,LONG,2024
2024-08-27,US30_S3,US30,21.8,3,LONG,2024
2024-08-28,US30_S3,US30,-21.4,1,SHORT,2024
2024-08-28,US30_S3,US30,-30.0,2,LONG,2024
2024-08-28,US30_S3,US30,262.2,3,SHORT,2024
2024-08-29,US30_S3,US30,12.9,1,LONG,2024
2024-08-29,US30_S3,US30,23.1,2,LONG,2024
2024-08-29,US30_S3,US30,270.4,3,SHORT,2024
2024-08-30,US30_S3,US30,-12.5,1,LONG,2024
2024-08-30,US30_S3,US30,32.1,2,LONG,2024
2024-08-30,US30_S3,US30,73.0,3,LONG,2024
2024-09-03,US30_S3,US30,-30.0,1,SHORT,2024
2024-09-03,US30_S3,US30,-0.5,2,SHORT,2024
2024-09-03,US30_S3,US30,91.1,3,SHORT,2024
2024-09-04,US30_S3,US30,-12.1,1,SHORT,2024
2024-09-04,US30_S3,US30,-4.1,2,SHORT,2024
2024-09-04,US30_S3,US30,-21.6,3,LONG,2024
2024-09-05,US30_S3,US30,-34.0,1,SHORT,2024
2024-09-05,US30_S3,US30,118.6,2,LONG,2024
2024-09-05,US30_S3,US30,133.4,3,LONG,2024
2024-09-06,US30_S3,US30,24.7,1,SHORT,2024
2024-09-06,US30_S3,US30,37.9,2,SHORT,2024
2024-09-06,US30_S3,US30,106.9,3,SHORT,2024
2024-09-09,US30_S3,US30,-39.6,1,SHORT,2024
2024-09-09,US30_S3,US30,215.1,2,SHORT,2024
2024-09-09,US30_S3,US30,131.1,3,SHORT,2024
2024-09-10,US30_S3,US30,-31.1,1,SHORT,2024
2024-09-10,US30_S3,US30,-5.1,2,LONG,2024
2024-09-10,US30_S3,US30,0.0,3,LONG,2024
2024-09-11,US30_S3,US30,176.1,1,LONG,2024
2024-09-11,US30_S3,US30,25.8,2,LONG,2024
2024-09-11,US30_S3,US30,456.8,3,LONG,2024
2024-09-12,US30_S3,US30,-35.1,1,SHORT,2024
2024-09-12,US30_S3,US30,54.1,2,LONG,2024
2024-09-12,US30_S3,US30,-1.0,3,LONG,2024
2024-09-13,US30_S3,US30,-26.4,1,SHORT,2024
2024-09-13,US30_S3,US30,-31.9,2,LONG,2024
2024-09-13,US30_S3,US30,-46.6,3,SHORT,2024
2024-09-16,US30_S3,US30,-36.6,1,SHORT,2024
2024-09-16,US30_S3,US30,10.5,2,LONG,2024
2024-09-16,US30_S3,US30,28.4,3,LONG,2024
2024-09-17,US30_S3,US30,-37.1,1,SHORT,2024
2024-09-17,US30_S3,US30,0.0,2,LONG,2024
2024-09-17,US30_S3,US30,-25.3,3,LONG,2024
2024-09-18,US30_S3,US30,-14.7,1,SHORT,2024
2024-09-18,US30_S3,US30,-31.4,2,SHORT,2024
2024-09-18,US30_S3,US30,10.5,3,SHORT,2024
2024-09-19,US30_S3,US30,-39.0,1,SHORT,2024
2024-09-19,US30_S3,US30,45.8,2,LONG,2024
2024-09-19,US30_S3,US30,47.0,3,LONG,2024
2024-09-20,US30_S3,US30,-26.0,1,SHORT,2024
2024-09-20,US30_S3,US30,-16.5,2,LONG,2024
2024-09-20,US30_S3,US30,139.3,3,SHORT,2024
2024-09-23,US30_S3,US30,-26.5,1,SHORT,2024
2024-09-23,US30_S3,US30,-35.9,2,LONG,2024
2024-09-23,US30_S3,US30,24.9,3,LONG,2024
2024-09-24,US30_S3,US30,13.5,1,SHORT,2024
2024-09-24,US30_S3,US30,27.0,2,SHORT,2024
2024-09-24,US30_S3,US30,1.4,3,SHORT,2024
2024-09-25,US30_S3,US30,-10.7,1,SHORT,2024
2024-09-25,US30_S3,US30,12.2,2,LONG,2024
2024-09-25,US30_S3,US30,-29.5,3,LONG,2024
2024-09-26,US30_S3,US30,16.1,1,LONG,2024
2024-09-26,US30_S3,US30,26.1,2,LONG,2024
2024-09-26,US30_S3,US30,98.9,3,LONG,2024
2024-09-27,US30_S3,US30,-21.7,1,LONG,2024
2024-09-27,US30_S3,US30,-11.2,2,SHORT,2024
2024-09-27,US30_S3,US30,5.0,3,LONG,2024
2024-09-30,US30_S3,US30,-11.4,1,SHORT,2024
2024-09-30,US30_S3,US30,473.7,2,SHORT,2024
2024-09-30,US30_S3,US30,124.4,3,SHORT,2024
2024-10-01,US30_S3,US30,-67.6,1,SHORT,2024
2024-10-01,US30_S3,US30,395.5,2,LONG,2024
2024-10-01,US30_S3,US30,218.2,3,LONG,2024
2024-10-02,US30_S3,US30,-23.1,1,LONG,2024
2024-10-02,US30_S3,US30,105.3,2,LONG,2024
2024-10-02,US30_S3,US30,39.9,3,LONG,2024
2024-10-03,US30_S3,US30,0.0,1,LONG,2024
2024-10-03,US30_S3,US30,0.0,2,LONG,2024
2024-10-03,US30_S3,US30,41.3,3,LONG,2024
2024-10-04,US30_S3,US30,-94.1,1,SHORT,2024
2024-10-04,US30_S3,US30,96.7,2,SHORT,2024
2024-10-04,US30_S3,US30,119.5,3,SHORT,2024
2024-10-07,US30_S3,US30,269.8,1,SHORT,2024
2024-10-07,US30_S3,US30,104.3,2,SHORT,2024
2024-10-07,US30_S3,US30,194.6,3,SHORT,2024
2024-10-08,US30_S3,US30,83.2,1,LONG,2024
2024-10-08,US30_S3,US30,114.4,2,LONG,2024
2024-10-08,US30_S3,US30,101.8,3,LONG,2024
2024-10-09,US30_S3,US30,-25.9,1,SHORT,2024
2024-10-09,US30_S3,US30,-16.1,2,SHORT,2024
2024-10-09,US30_S3,US30,-25.1,3,SHORT,2024
2024-10-10,US30_S3,US30,-37.1,1,SHORT,2024
2024-10-10,US30_S3,US30,17.0,2,SHORT,2024
2024-10-10,US30_S3,US30,26.9,3,SHORT,2024
2024-10-11,US30_S3,US30,65.0,1,LONG,2024
2024-10-11,US30_S3,US30,130.8,2,LONG,2024
2024-10-11,US30_S3,US30,94.6,3,LONG,2024
2024-10-14,US30_S3,US30,11.7,1,SHORT,2024
2024-10-14,US30_S3,US30,13.5,2,SHORT,2024
2024-10-14,US30_S3,US30,-7.6,3,SHORT,2024
2024-10-15,US30_S3,US30,-12.8,1,SHORT,2024
2024-10-15,US30_S3,US30,2.9,2,LONG,2024
2024-10-15,US30_S3,US30,133.5,3,SHORT,2024
2024-10-16,US30_S3,US30,-11.9,1,LONG,2024
2024-10-16,US30_S3,US30,-8.0,2,LONG,2024
2024-10-16,US30_S3,US30,171.2,3,LONG,2024
2024-10-17,US30_S3,US30,-0.6,1,SHORT,2024
2024-10-17,US30_S3,US30,-20.1,2,SHORT,2024
2024-10-17,US30_S3,US30,17.8,3,SHORT,2024
2024-10-18,US30_S3,US30,-20.1,1,SHORT,2024
2024-10-18,US30_S3,US30,-9.1,2,LONG,2024
2024-10-18,US30_S3,US30,-16.1,3,SHORT,2024
2024-10-21,US30_S3,US30,-10.9,1,SHORT,2024
2024-10-21,US30_S3,US30,-7.0,2,SHORT,2024
2024-10-21,US30_S3,US30,3.0,3,SHORT,2024
2024-10-22,US30_S3,US30,55.3,1,LONG,2024
2024-10-22,US30_S3,US30,148.1,2,LONG,2024
2024-10-22,US30_S3,US30,55.6,3,LONG,2024
2024-10-23,US30_S3,US30,-28.5,1,LONG,2024
2024-10-23,US30_S3,US30,0.4,2,SHORT,2024
2024-10-23,US30_S3,US30,150.5,3,SHORT,2024
2024-10-24,US30_S3,US30,-38.3,1,LONG,2024
2024-10-24,US30_S3,US30,-8.2,2,LONG,2024
2024-10-24,US30_S3,US30,-35.2,3,SHORT,2024
2024-10-25,US30_S3,US30,-77.0,1,SHORT,2024
2024-10-25,US30_S3,US30,-10.4,2,SHORT,2024
2024-10-25,US30_S3,US30,2.8,3,SHORT,2024
2024-10-28,US30_S3,US30,-2.6,1,LONG,2024
2024-10-28,US30_S3,US30,-5.5,2,LONG,2024
2024-10-28,US30_S3,US30,-21.6,3,LONG,2024
2024-10-29,US30_S3,US30,28.0,1,SHORT,2024
2024-10-29,US30_S3,US30,11.4,2,SHORT,2024
2024-10-29,US30_S3,US30,19.9,3,SHORT,2024
2024-10-30,US30_S3,US30,85.9,1,SHORT,2024
2024-10-30,US30_S3,US30,88.9,2,SHORT,2024
2024-10-30,US30_S3,US30,88.8,3,SHORT,2024
2024-10-31,US30_S3,US30,-15.6,1,LONG,2024
2024-10-31,US30_S3,US30,16.1,2,SHORT,2024
2024-10-31,US30_S3,US30,43.4,3,SHORT,2024
2024-11-01,US30_S3,US30,187.1,1,SHORT,2024
2024-11-01,US30_S3,US30,148.9,2,SHORT,2024
2024-11-01,US30_S3,US30,133.9,3,SHORT,2024
2024-11-04,US30_S3,US30,-37.1,1,LONG,2024
2024-11-04,US30_S3,US30,-10.1,2,SHORT,2024
2024-11-04,US30_S3,US30,3.7,3,SHORT,2024
2024-11-05,US30_S3,US30,-21.6,1,SHORT,2024
2024-11-05,US30_S3,US30,-6.8,2,SHORT,2024
2024-11-05,US30_S3,US30,-23.6,3,LONG,2024
2024-11-06,US30_S3,US30,0.0,1,LONG,2024
2024-11-06,US30_S3,US30,-10.4,2,LONG,2024
2024-11-06,US30_S3,US30,-45.6,3,SHORT,2024
2024-11-07,US30_S3,US30,-11.7,1,LONG,2024
2024-11-07,US30_S3,US30,-4.1,2,SHORT,2024
2024-11-07,US30_S3,US30,-28.3,3,LONG,2024
2024-11-08,US30_S3,US30,-8.3,1,SHORT,2024
2024-11-08,US30_S3,US30,11.5,2,LONG,2024
2024-11-08,US30_S3,US30,131.1,3,LONG,2024
2024-11-11,US30_S3,US30,-31.0,1,SHORT,2024
2024-11-11,US30_S3,US30,-17.5,2,SHORT,2024
2024-11-11,US30_S3,US30,2.0,3,LONG,2024
2024-11-12,US30_S3,US30,310.8,1,LONG,2024
2024-11-12,US30_S3,US30,112.5,2,LONG,2024
2024-11-12,US30_S3,US30,95.0,3,LONG,2024
2024-11-13,US30_S3,US30,-8.6,1,LONG,2024
2024-11-13,US30_S3,US30,-15.1,2,LONG,2024
2024-11-13,US30_S3,US30,-9.0,3,SHORT,2024
2024-11-14,US30_S3,US30,-12.6,1,SHORT,2024
2024-11-14,US30_S3,US30,23.2,2,SHORT,2024
2024-11-14,US30_S3,US30,-23.0,3,LONG,2024
2024-11-15,US30_S3,US30,4.9,1,SHORT,2024
2024-11-15,US30_S3,US30,-15.8,2,SHORT,2024
2024-11-15,US30_S3,US30,-7.9,3,SHORT,2024
2024-11-18,US30_S3,US30,156.1,1,SHORT,2024
2024-11-18,US30_S3,US30,31.9,2,SHORT,2024
2024-11-18,US30_S3,US30,86.9,3,SHORT,2024
2024-11-19,US30_S3,US30,-3.2,1,SHORT,2024
2024-11-19,US30_S3,US30,33.9,2,LONG,2024
2024-11-19,US30_S3,US30,9.6,3,LONG,2024
2024-11-20,US30_S3,US30,-17.1,1,LONG,2024
2024-11-20,US30_S3,US30,-1.4,2,SHORT,2024
2024-11-20,US30_S3,US30,-19.7,3,SHORT,2024
2024-11-21,US30_S3,US30,-30.0,1,LONG,2024
2024-11-21,US30_S3,US30,12.4,2,SHORT,2024
2024-11-21,US30_S3,US30,-14.0,3,SHORT,2024
2024-11-22,US30_S3,US30,-23.3,1,SHORT,2024
2024-11-22,US30_S3,US30,-32.1,2,LONG,2024
2024-11-22,US30_S3,US30,-1.0,3,SHORT,2024
2024-11-25,US30_S3,US30,-22.1,1,SHORT,2024
2024-11-25,US30_S3,US30,-5.7,2,LONG,2024
2024-11-25,US30_S3,US30,36.6,3,LONG,2024
2024-11-26,US30_S3,US30,-10.0,1,LONG,2024
2024-11-26,US30_S3,US30,19.1,2,LONG,2024
2024-11-26,US30_S3,US30,-14.0,3,LONG,2024
2024-11-27,US30_S3,US30,-18.0,1,SHORT,2024
2024-11-27,US30_S3,US30,-27.9,2,LONG,2024
2024-11-27,US30_S3,US30,-27.9,3,SHORT,2024
2024-12-02,US30_S3,US30,2.2,1,LONG,2024
2024-12-02,US30_S3,US30,2.2,2,LONG,2024
2024-12-02,US30_S3,US30,11.2,3,LONG,2024
2024-12-03,US30_S3,US30,-28.3,1,LONG,2024
2024-12-03,US30_S3,US30,-9.9,2,SHORT,2024
2024-12-03,US30_S3,US30,17.4,3,SHORT,2024
2024-12-04,US30_S3,US30,90.4,1,SHORT,2024
2024-12-04,US30_S3,US30,15.7,2,SHORT,2024
2024-12-04,US30_S3,US30,-11.1,3,SHORT,2024
2024-12-05,US30_S3,US30,-44.9,1,SHORT,2024
2024-12-05,US30_S3,US30,-14.6,2,LONG,2024
2024-12-05,US30_S3,US30,-1.0,3,SHORT,2024
2024-12-06,US30_S3,US30,-36.1,1,LONG,2024
2024-12-06,US30_S3,US30,-20.6,2,SHORT,2024
2024-12-06,US30_S3,US30,145.7,3,SHORT,2024
2024-12-09,US30_S3,US30,-12.1,1,SHORT,2024
2024-12-09,US30_S3,US30,-40.5,2,LONG,2024
2024-12-09,US30_S3,US30,-14.1,3,SHORT,2024
2024-12-10,US30_S3,US30,0.0,1,LONG,2024
2024-12-10,US30_S3,US30,-19.8,2,LONG,2024
2024-12-10,US30_S3,US30,5.4,3,SHORT,2024
2024-12-11,US30_S3,US30,-13.6,1,SHORT,2024
2024-12-11,US30_S3,US30,86.7,2,SHORT,2024
2024-12-11,US30_S3,US30,45.6,3,SHORT,2024
2024-12-12,US30_S3,US30,-33.8,1,LONG,2024
2024-12-12,US30_S3,US30,20.9,2,SHORT,2024
2024-12-12,US30_S3,US30,180.8,3,SHORT,2024
2024-12-13,US30_S3,US30,-4.8,1,LONG,2024
2024-12-13,US30_S3,US30,-33.8,2,LONG,2024
2024-12-13,US30_S3,US30,4.2,3,LONG,2024
2024-12-16,US30_S3,US30,7.2,1,LONG,2024
2024-12-16,US30_S3,US30,-4.8,2,LONG,2024
2024-12-16,US30_S3,US30,14.7,3,LONG,2024
2024-12-17,US30_S3,US30,-20.0,1,SHORT,2024
2024-12-17,US30_S3,US30,11.0,2,LONG,2024
2024-12-17,US30_S3,US30,-27.1,3,LONG,2024
2024-12-18,US30_S3,US30,-32.0,1,SHORT,2024
2024-12-18,US30_S3,US30,13.1,2,LONG,2024
2024-12-18,US30_S3,US30,284.8,3,SHORT,2024
2024-12-19,US30_S3,US30,282.3,1,LONG,2024
2024-12-19,US30_S3,US30,4.0,2,LONG,2024
2024-12-19,US30_S3,US30,-15.5,3,LONG,2024
2024-12-20,US30_S3,US30,0.0,1,SHORT,2024
2024-12-20,US30_S3,US30,-40.9,2,SHORT,2024
2024-12-20,US30_S3,US30,5.8,3,SHORT,2024
2024-12-23,US30_S3,US30,-33.0,1,LONG,2024
2024-12-23,US30_S3,US30,-7.1,2,LONG,2024
2024-12-23,US30_S3,US30,0.9,3,LONG,2024
2024-12-26,US30_S3,US30,-30.4,1,LONG,2024
2024-12-26,US30_S3,US30,-29.3,2,SHORT,2024
2024-12-26,US30_S3,US30,19.5,3,SHORT,2024
2024-12-27,US30_S3,US30,-34.6,1,SHORT,2024
2024-12-27,US30_S3,US30,49.6,2,LONG,2024
2024-12-27,US30_S3,US30,135.5,3,LONG,2024
2024-12-30,US30_S3,US30,-20.1,1,SHORT,2024
2024-12-30,US30_S3,US30,-9.1,2,LONG,2024
2024-12-30,US30_S3,US30,-55.1,3,LONG,2024
2024-12-31,US30_S3,US30,1.5,1,LONG,2024
2024-12-31,US30_S3,US30,-30.5,2,LONG,2024
2024-12-31,US30_S3,US30,-36.1,3,LONG,2024
2025-01-02,US30_S3,US30,-40.0,1,SHORT,2025
2025-01-02,US30_S3,US30,-53.3,2,SHORT,2025
2025-01-02,US30_S3,US30,-70.0,3,SHORT,2025
2025-01-03,US30_S3,US30,19.3,1,LONG,2025
2025-01-03,US30_S3,US30,55.9,2,LONG,2025
2025-01-03,US30_S3,US30,89.6,3,LONG,2025
2025-01-06,US30_S3,US30,-30.1,1,LONG,2025
2025-01-06,US30_S3,US30,164.2,2,SHORT,2025
2025-01-06,US30_S3,US30,207.1,3,SHORT,2025
2025-01-07,US30_S3,US30,-25.3,1,LONG,2025
2025-01-07,US30_S3,US30,-1.5,2,SHORT,2025
2025-01-07,US30_S3,US30,0.0,3,SHORT,2025
2025-01-08,US30_S3,US30,0.0,1,LONG,2025
2025-01-08,US30_S3,US30,-46.0,2,LONG,2025
2025-01-08,US30_S3,US30,13.1,3,SHORT,2025
2025-01-10,US30_S3,US30,-30.0,1,LONG,2025
2025-01-10,US30_S3,US30,-47.6,2,LONG,2025
2025-01-10,US30_S3,US30,-41.0,3,LONG,2025
2025-01-13,US30_S3,US30,-35.0,1,LONG,2025
2025-01-13,US30_S3,US30,-51.3,2,LONG,2025
2025-01-13,US30_S3,US30,-9.3,3,LONG,2025
2025-01-14,US30_S3,US30,229.3,1,LONG,2025
2025-01-14,US30_S3,US30,167.1,2,LONG,2025
2025-01-14,US30_S3,US30,148.3,3,LONG,2025
2025-01-15,US30_S3,US30,33.7,1,LONG,2025
2025-01-15,US30_S3,US30,27.6,2,LONG,2025
2025-01-15,US30_S3,US30,141.4,3,LONG,2025
2025-01-16,US30_S3,US30,31.0,1,SHORT,2025
2025-01-16,US30_S3,US30,66.8,2,SHORT,2025
2025-01-16,US30_S3,US30,-15.9,3,SHORT,2025
2025-01-17,US30_S3,US30,-21.2,1,SHORT,2025
2025-01-17,US30_S3,US30,11.1,2,SHORT,2025
2025-01-17,US30_S3,US30,143.9,3,SHORT,2025
2025-01-21,US30_S3,US30,1.0,1,SHORT,2025
2025-01-21,US30_S3,US30,-13.9,2,SHORT,2025
2025-01-21,US30_S3,US30,-22.5,3,SHORT,2025
2025-01-22,US30_S3,US30,-13.6,1,LONG,2025
2025-01-22,US30_S3,US30,8.0,2,LONG,2025
2025-01-22,US30_S3,US30,7.0,3,SHORT,2025
2025-01-23,US30_S3,US30,7.5,1,SHORT,2025
2025-01-23,US30_S3,US30,27.1,2,SHORT,2025
2025-01-23,US30_S3,US30,13.7,3,SHORT,2025
2025-01-24,US30_S3,US30,-18.0,1,LONG,2025
2025-01-24,US30_S3,US30,54.3,2,SHORT,2025
2025-01-24,US30_S3,US30,18.1,3,SHORT,2025
2025-01-27,US30_S3,US30,0.0,1,LONG,2025
2025-01-27,US30_S3,US30,131.7,2,LONG,2025
2025-01-27,US30_S3,US30,281.0,3,LONG,2025
2025-01-28,US30_S3,US30,-5.1,1,SHORT,2025
2025-01-28,US30_S3,US30,167.6,2,SHORT,2025
2025-01-28,US30_S3,US30,86.5,3,SHORT,2025
2025-01-29,US30_S3,US30,-7.1,1,LONG,2025
2025-01-29,US30_S3,US30,-38.6,2,SHORT,2025
2025-01-29,US30_S3,US30,-33.5,3,LONG,2025
2025-01-30,US30_S3,US30,200.7,1,LONG,2025
2025-01-30,US30_S3,US30,94.0,2,LONG,2025
2025-01-30,US30_S3,US30,54.6,3,LONG,2025
2025-01-31,US30_S3,US30,135.7,1,SHORT,2025
2025-01-31,US30_S3,US30,172.9,2,SHORT,2025
2025-01-31,US30_S3,US30,188.1,3,SHORT,2025
2025-02-03,US30_S3,US30,0.0,1,LONG,2025
2025-02-03,US30_S3,US30,26.2,2,LONG,2025
2025-02-03,US30_S3,US30,93.5,3,LONG,2025
2025-02-04,US30_S3,US30,-8.2,1,SHORT,2025
2025-02-04,US30_S3,US30,3.9,2,SHORT,2025
2025-02-04,US30_S3,US30,31.5,3,LONG,2025
2025-02-05,US30_S3,US30,-34.6,1,SHORT,2025
2025-02-05,US30_S3,US30,25.9,2,LONG,2025
2025-02-05,US30_S3,US30,89.4,3,LONG,2025
2025-02-06,US30_S3,US30,-32.9,1,SHORT,2025
2025-02-06,US30_S3,US30,1.1,2,SHORT,2025
2025-02-06,US30_S3,US30,371.1,3,SHORT,2025
2025-02-07,US30_S3,US30,215.6,1,SHORT,2025
2025-02-07,US30_S3,US30,134.9,2,SHORT,2025
2025-02-07,US30_S3,US30,155.0,3,SHORT,2025
2025-02-10,US30_S3,US30,1.7,1,SHORT,2025
2025-02-10,US30_S3,US30,-21.2,2,LONG,2025
2025-02-10,US30_S3,US30,-0.2,3,LONG,2025
2025-02-11,US30_S3,US30,13.1,1,LONG,2025
2025-02-11,US30_S3,US30,-8.1,2,LONG,2025
2025-02-11,US30_S3,US30,262.3,3,LONG,2025
2025-02-12,US30_S3,US30,-23.8,1,SHORT,2025
2025-02-12,US30_S3,US30,3.9,2,SHORT,2025
2025-02-12,US30_S3,US30,-1.7,3,SHORT,2025
2025-02-13,US30_S3,US30,-38.1,1,LONG,2025
2025-02-13,US30_S3,US30,552.7,2,LONG,2025
2025-02-13,US30_S3,US30,218.4,3,LONG,2025
2025-02-14,US30_S3,US30,9.8,1,LONG,2025
2025-02-14,US30_S3,US30,14.2,2,LONG,2025
2025-02-14,US30_S3,US30,-3.0,3,LONG,2025
2025-02-18,US30_S3,US30,-11.6,1,LONG,2025
2025-02-18,US30_S3,US30,127.4,2,SHORT,2025
2025-02-18,US30_S3,US30,27.4,3,SHORT,2025
2025-02-19,US30_S3,US30,17.5,1,LONG,2025
2025-02-19,US30_S3,US30,20.9,2,LONG,2025
2025-02-19,US30_S3,US30,213.4,3,LONG,2025
2025-02-20,US30_S3,US30,0.0,1,LONG,2025
2025-02-20,US30_S3,US30,130.6,2,LONG,2025
2025-02-20,US30_S3,US30,59.6,3,LONG,2025
2025-02-21,US30_S3,US30,-48.6,1,SHORT,2025
2025-02-21,US30_S3,US30,36.1,2,SHORT,2025
2025-02-21,US30_S3,US30,46.5,3,SHORT,2025
2025-02-24,US30_S3,US30,-23.6,1,LONG,2025
2025-02-24,US30_S3,US30,-14.0,2,SHORT,2025
2025-02-24,US30_S3,US30,-14.6,3,LONG,2025
2025-02-25,US30_S3,US30,84.5,1,SHORT,2025
2025-02-25,US30_S3,US30,-17.0,2,LONG,2025
2025-02-25,US30_S3,US30,126.4,3,SHORT,2025
2025-02-26,US30_S3,US30,98.5,1,SHORT,2025
2025-02-26,US30_S3,US30,84.6,2,SHORT,2025
2025-02-26,US30_S3,US30,49.5,3,SHORT,2025
2025-02-27,US30_S3,US30,-41.0,1,SHORT,2025
2025-02-27,US30_S3,US30,-25.5,2,SHORT,2025
2025-02-27,US30_S3,US30,140.4,3,SHORT,2025
2025-02-28,US30_S3,US30,175.1,1,LONG,2025
2025-02-28,US30_S3,US30,171.9,2,LONG,2025
2025-02-28,US30_S3,US30,95.8,3,LONG,2025
2025-03-03,US30_S3,US30,156.5,1,SHORT,2025
2025-03-03,US30_S3,US30,-54.2,2,SHORT,2025
2025-03-03,US30_S3,US30,-26.5,3,SHORT,2025
2025-03-04,US30_S3,US30,-49.0,1,SHORT,2025
2025-03-04,US30_S3,US30,350.7,2,LONG,2025
2025-03-04,US30_S3,US30,136.5,3,LONG,2025
2025-03-05,US30_S3,US30,0.0,1,SHORT,2025
2025-03-05,US30_S3,US30,-58.3,2,SHORT,2025
2025-03-05,US30_S3,US30,570.4,3,LONG,2025
2025-03-06,US30_S3,US30,220.1,1,SHORT,2025
2025-03-06,US30_S3,US30,81.5,2,SHORT,2025
2025-03-06,US30_S3,US30,114.1,3,SHORT,2025
2025-03-07,US30_S3,US30,-34.9,1,SHORT,2025
2025-03-07,US30_S3,US30,-115.3,2,LONG,2025
2025-03-07,US30_S3,US30,228.8,3,LONG,2025
2025-03-10,US30_S3,US30,139.1,1,SHORT,2025
2025-03-10,US30_S3,US30,149.0,2,SHORT,2025
2025-03-10,US30_S3,US30,180.9,3,SHORT,2025
2025-03-11,US30_S3,US30,-45.0,1,SHORT,2025
2025-03-11,US30_S3,US30,-38.0,2,LONG,2025
2025-03-11,US30_S3,US30,289.4,3,LONG,2025
2025-03-12,US30_S3,US30,-12.1,1,LONG,2025
2025-03-12,US30_S3,US30,-86.5,2,SHORT,2025
2025-03-12,US30_S3,US30,46.4,3,SHORT,2025
2025-03-13,US30_S3,US30,20.4,1,SHORT,2025
2025-03-13,US30_S3,US30,88.6,2,SHORT,2025
2025-03-13,US30_S3,US30,0.0,3,LONG,2025
2025-03-14,US30_S3,US30,35.1,1,SHORT,2025
2025-03-14,US30_S3,US30,9.3,2,SHORT,2025
2025-03-14,US30_S3,US30,12.9,3,SHORT,2025
2025-03-17,US30_S3,US30,-35.1,1,SHORT,2025
2025-03-17,US30_S3,US30,126.6,2,LONG,2025
2025-03-17,US30_S3,US30,256.3,3,LONG,2025
2025-03-18,US30_S3,US30,33.4,1,LONG,2025
2025-03-18,US30_S3,US30,-25.0,2,LONG,2025
2025-03-18,US30_S3,US30,-18.8,3,LONG,2025
2025-03-19,US30_S3,US30,-9.9,1,SHORT,2025
2025-03-19,US30_S3,US30,-13.3,2,SHORT,2025
2025-03-19,US30_S3,US30,11.3,3,LONG,2025
2025-03-20,US30_S3,US30,-60.0,1,SHORT,2025
2025-03-20,US30_S3,US30,-8.9,2,SHORT,2025
2025-03-20,US30_S3,US30,20.0,3,SHORT,2025
2025-03-21,US30_S3,US30,1.0,1,SHORT,2025
2025-03-21,US30_S3,US30,27.4,2,LONG,2025
2025-03-21,US30_S3,US30,0.0,3,SHORT,2025
2025-03-24,US30_S3,US30,7.9,1,LONG,2025
2025-03-24,US30_S3,US30,2.9,2,LONG,2025
2025-03-24,US30_S3,US30,-2.6,3,SHORT,2025
2025-03-25,US30_S3,US30,-23.0,1,SHORT,2025
2025-03-25,US30_S3,US30,-37.9,2,LONG,2025
2025-03-25,US30_S3,US30,4.8,3,SHORT,2025
2025-03-26,US30_S3,US30,-38.9,1,SHORT,2025
2025-03-26,US30_S3,US30,-21.4,2,SHORT,2025
2025-03-26,US30_S3,US30,-51.1,3,SHORT,2025
2025-03-27,US30_S3,US30,-35.4,1,SHORT,2025
2025-03-27,US30_S3,US30,-9.5,2,SHORT,2025
2025-03-27,US30_S3,US30,51.4,3,SHORT,2025
2025-03-28,US30_S3,US30,-10.6,1,SHORT,2025
2025-03-28,US30_S3,US30,-33.0,2,SHORT,2025
2025-03-28,US30_S3,US30,0.0,3,LONG,2025
